,id,NN1,NN2,NN3,NU1,NU2,NU3,UN1,UN2,UN3,UU1,UU2,UU3,V41,median,meth
1922,Scaffold1445.135823.135823,0.833333333,0,0,0.55401662,3.03030303,0.81300813,0.796812749,0.403225806,0,2.366863905,0.466200466,0,SPU_004813,0.510108543,FALSE
1923,Scaffold1445.135838.135838,0.41322314,0,2.764976959,1.939058172,4.132231405,1.214574899,2.723735409,0,0,2.958579882,0.233100233,3.428571429,SPU_004813,1.576816535,TRUE
1924,Scaffold1445.135853.135853,1.652892562,0,9.677419355,0.555555556,0.826446281,0,1.167315175,0,0,0.890207715,0,0,SPU_004813,0.277777778,FALSE
1925,Scaffold1445.135875.135875,0,7.114624506,0.469483568,0.55401662,1.652892562,0,0,2.868852459,0,0.295857988,0.709219858,4,SPU_004813,0.511750094,FALSE
1926,Scaffold1445.135906.135906,0.829875519,2.766798419,0,0.55401662,2.209944751,2.429149798,1.167315175,0,0,2.662721893,1.199040767,1.142857143,SPU_004813,1.155086159,TRUE
1927,Scaffold1445.135916.135916,8.786610879,9.126984127,4.739336493,8.033240997,3.055555556,1.214574899,6.25,1.673640167,2.919708029,10.65088757,4.076738609,5.142857143,SPU_004813,4.941096818,TRUE
1928,Scaffold1445.159401.159401,0,0,0,2.395209581,0,0,1.694915254,0,0,1.204819277,0.563380282,1.357466063,SPU_025835,0,FALSE
1929,Scaffold1445.159429.159429,0.518134715,0,3.260869565,0,1.734104046,1.762114537,1.694915254,0,3.06122449,2.409638554,1.690140845,1.809954751,SPU_025835,1.71450965,TRUE
1930,Scaffold1445.159451.159451,0,0,5.97826087,0,1.156069364,0,2.542372881,0,1.530612245,0.903614458,3.125,2.262443439,SPU_025835,1.029841911,TRUE
1931,Scaffold1445.159482.159482,0,0,5.434782609,0,2.312138728,0,0,0.877192982,1.020408163,1.204819277,0,0.452488688,SPU_025835,0.226244344,FALSE
1932,Scaffold1445.159492.159492,0.529100529,6.172839506,5.202312139,0.895522388,4.069767442,6.167400881,2.553191489,0,0,0.906344411,3.977272727,3.619909502,SPU_025835,3.086550496,TRUE
1933,Scaffold145.144215.144215,9.259259259,8.757062147,6.046511628,7.558139535,9.319899244,9.154929577,6.12244898,9.384164223,12.99212598,17.03703704,4.901960784,7.37704918,SPU_007588,8.955995862,TRUE
1934,Scaffold145.753358.753358,27.5862069,21.05263158,0,9.375,0,0,4.761904762,0,0,0,0,16.66666667,SPU_013330,0,FALSE
1935,Scaffold145.753368.753368,0,0,0,0,0,0,0,0,0,0,0,0,SPU_013330,0,FALSE
1936,Scaffold145.753650.753650,0.869565217,0,4.424778761,5.314009662,6.818181818,7.446808511,6.194690265,0,4.615384615,1.796407186,5.188679245,6.097560976,SPU_013330,4.90203193,TRUE
1937,Scaffold145.753698.753698,0,17.07317073,0,0,2.325581395,34.61538462,17.39130435,0,44.68085106,2.040816327,8.695652174,0,SPU_013330,2.183198861,TRUE
1938,Scaffold145.753775.753775,0,17.07317073,3.225806452,1.470588235,0,34.61538462,0,7.894736842,0,2,0,0,SPU_013330,0.735294118,FALSE
1939,Scaffold145.753914.753914,0,0,0,7.954545455,0,0,0,0,0,0,0,0,SPU_013330,0,FALSE
1940,Scaffold145.753920.753920,0,0,4.444444444,2.272727273,1.388888889,0,0,0,0,5.617977528,0,1.449275362,SPU_013330,0,FALSE
1941,Scaffold145.754001.754001,0,0,6.818181818,3.409090909,0,0,0,0,0,0,1.111111111,0,SPU_013330,0,FALSE
1942,Scaffold145.754004.754004,0,0,15.55555556,1.136363636,12.5,6.779661017,0,21.95121951,0,20.2247191,13.33333333,2.898550725,SPU_013330,4.839105871,TRUE
1943,Scaffold145.758422.758422,0,0,0,0,0,0,0,21.42857143,5.882352941,0,4.166666667,7.692307692,SPU_013331,0,FALSE
1944,Scaffold145.758483.758483,0,53.33333333,0,3.703703704,10,0,0,0,0,0,0,7.142857143,SPU_013331,0,FALSE
1945,Scaffold145.94632.94632,100,100,100,100,97.26027397,100,100,100,100,96.05263158,99.11504425,90.90909091,SPU_007587,100,TRUE
1946,Scaffold145.94683.94683,81.48148148,100,100,92,97.26027397,100,100,100,100,98.7012987,94.73684211,100,SPU_007587,100,TRUE
1947,Scaffold1453.145051.145051,0,3.597122302,1.310043668,0,0.763358779,3.759398496,0.571428571,1.809954751,0.358422939,0.956937799,1.655629139,0.952380952,SPU_010111,0.954659376,FALSE
1948,Scaffold1453.145051.145051,0,3.597122302,1.310043668,0,0.763358779,3.759398496,0.571428571,1.809954751,0.358422939,0.956937799,1.655629139,0.952380952,SPU_010112,0.954659376,FALSE
1949,Scaffold1453.145051.145051,0,3.597122302,1.310043668,0,0.763358779,3.759398496,0.571428571,1.809954751,0.358422939,0.956937799,1.655629139,0.952380952,SPU_005968,0.954659376,FALSE
1950,Scaffold1453.145059.145059,0,6.52173913,3.463203463,0.689655172,1.526717557,2.010050251,0,0,4.946996466,2.803738318,0.330033003,0.952380952,SPU_010111,1.239549255,TRUE
1951,Scaffold1453.145059.145059,0,6.52173913,3.463203463,0.689655172,1.526717557,2.010050251,0,0,4.946996466,2.803738318,0.330033003,0.952380952,SPU_010112,1.239549255,TRUE
1952,Scaffold1453.145059.145059,0,6.52173913,3.463203463,0.689655172,1.526717557,2.010050251,0,0,4.946996466,2.803738318,0.330033003,0.952380952,SPU_005968,1.239549255,TRUE
1953,Scaffold1453.145082.145082,0,3.859649123,3.418803419,0,1.901140684,0.250626566,0,0,0,1.401869159,0,1.41509434,SPU_010111,0.125313283,FALSE
1954,Scaffold1453.145082.145082,0,3.859649123,3.418803419,0,1.901140684,0.250626566,0,0,0,1.401869159,0,1.41509434,SPU_010112,0.125313283,FALSE
1955,Scaffold1453.145082.145082,0,3.859649123,3.418803419,0,1.901140684,0.250626566,0,0,0,1.401869159,0,1.41509434,SPU_005968,0.125313283,FALSE
1956,Scaffold1453.145092.145092,0,3.50877193,8.11965812,0,0,0.251889169,0.561797753,0,1.393728223,0.46728972,0.327868852,0.943396226,SPU_010111,0.397579286,FALSE
1957,Scaffold1453.145092.145092,0,3.50877193,8.11965812,0,0,0.251889169,0.561797753,0,1.393728223,0.46728972,0.327868852,0.943396226,SPU_010112,0.397579286,FALSE
1958,Scaffold1453.145092.145092,0,3.50877193,8.11965812,0,0,0.251889169,0.561797753,0,1.393728223,0.46728972,0.327868852,0.943396226,SPU_005968,0.397579286,FALSE
1959,Scaffold1453.145106.145106,1.731601732,4.929577465,4.291845494,0.684931507,0,0,0,3.587443946,0.696864111,0.934579439,2.295081967,1.886792453,SPU_005968,1.333090585,TRUE
1960,Scaffold1453.145106.145106,1.731601732,4.929577465,4.291845494,0.684931507,0,0,0,3.587443946,0.696864111,0.934579439,2.295081967,1.886792453,SPU_010111,1.333090585,TRUE
1961,Scaffold1453.145106.145106,1.731601732,4.929577465,4.291845494,0.684931507,0,0,0,3.587443946,0.696864111,0.934579439,2.295081967,1.886792453,SPU_010112,1.333090585,TRUE
1962,Scaffold1453.145112.145112,0,3.521126761,5.555555556,1.369863014,0.380228137,1.253132832,0,1.785714286,1.398601399,2.803738318,0.983606557,4.245283019,SPU_010111,1.384232206,TRUE
1963,Scaffold1453.145112.145112,0,3.521126761,5.555555556,1.369863014,0.380228137,1.253132832,0,1.785714286,1.398601399,2.803738318,0.983606557,4.245283019,SPU_010112,1.384232206,TRUE
1964,Scaffold1453.145112.145112,0,3.521126761,5.555555556,1.369863014,0.380228137,1.253132832,0,1.785714286,1.398601399,2.803738318,0.983606557,4.245283019,SPU_005968,1.384232206,TRUE
1965,Scaffold1453.145117.145117,6.465517241,15.49295775,5.128205128,9.589041096,9.125475285,11.27819549,6.741573034,7.407407407,1.045296167,7.476635514,5.263157895,9.56937799,SPU_010111,7.442021461,TRUE
1966,Scaffold1453.145117.145117,6.465517241,15.49295775,5.128205128,9.589041096,9.125475285,11.27819549,6.741573034,7.407407407,1.045296167,7.476635514,5.263157895,9.56937799,SPU_010112,7.442021461,TRUE
1967,Scaffold1453.145117.145117,6.465517241,15.49295775,5.128205128,9.589041096,9.125475285,11.27819549,6.741573034,7.407407407,1.045296167,7.476635514,5.263157895,9.56937799,SPU_005968,7.442021461,TRUE
1968,Scaffold1453.145382.145382,6.303724928,8.388520971,8.663366337,10.2739726,10.36144578,9.913793103,7.118644068,9.776536313,10.50328228,9.814323607,11.23595506,7.723577236,SPU_010111,9.79542996,TRUE
1969,Scaffold1453.145382.145382,6.303724928,8.388520971,8.663366337,10.2739726,10.36144578,9.913793103,7.118644068,9.776536313,10.50328228,9.814323607,11.23595506,7.723577236,SPU_010112,9.79542996,TRUE
1970,Scaffold1453.145382.145382,6.303724928,8.388520971,8.663366337,10.2739726,10.36144578,9.913793103,7.118644068,9.776536313,10.50328228,9.814323607,11.23595506,7.723577236,SPU_005968,9.79542996,TRUE
1971,Scaffold1453.145397.145397,3.038674033,1.096491228,2.415458937,0.902934537,1.425178147,1.486199575,0.33557047,0.544959128,1.295896328,1.298701299,2.51396648,0.401606426,SPU_005968,1.297298813,TRUE
1972,Scaffold1453.145397.145397,3.038674033,1.096491228,2.415458937,0.902934537,1.425178147,1.486199575,0.33557047,0.544959128,1.295896328,1.298701299,2.51396648,0.401606426,SPU_010112,1.297298813,TRUE
1973,Scaffold1453.145397.145397,3.038674033,1.096491228,2.415458937,0.902934537,1.425178147,1.486199575,0.33557047,0.544959128,1.295896328,1.298701299,2.51396648,0.401606426,SPU_010111,1.297298813,TRUE
1974,Scaffold1453.145399.145399,4.143646409,1.535087719,1.694915254,2.488687783,0.952380952,0.634249471,2.02020202,0.273972603,0.869565217,2.34375,2.528089888,1.619433198,SPU_010111,1.657174226,TRUE
1975,Scaffold1453.145399.145399,4.143646409,1.535087719,1.694915254,2.488687783,0.952380952,0.634249471,2.02020202,0.273972603,0.869565217,2.34375,2.528089888,1.619433198,SPU_010112,1.657174226,TRUE
1976,Scaffold1453.145399.145399,4.143646409,1.535087719,1.694915254,2.488687783,0.952380952,0.634249471,2.02020202,0.273972603,0.869565217,2.34375,2.528089888,1.619433198,SPU_005968,1.657174226,TRUE
1977,Scaffold1453.145400.145400,1.419878296,0.531914894,1.344537815,2.495201536,0.380952381,0.507614213,0.714285714,1.642710472,0.750469043,1.402805611,4.79338843,1.47601476,SPU_010111,1.373671713,TRUE
1978,Scaffold1453.145400.145400,1.419878296,0.531914894,1.344537815,2.495201536,0.380952381,0.507614213,0.714285714,1.642710472,0.750469043,1.402805611,4.79338843,1.47601476,SPU_010112,1.373671713,TRUE
1979,Scaffold1453.145400.145400,1.419878296,0.531914894,1.344537815,2.495201536,0.380952381,0.507614213,0.714285714,1.642710472,0.750469043,1.402805611,4.79338843,1.47601476,SPU_005968,1.373671713,TRUE
1980,Scaffold1453.145440.145440,1.639344262,0.641025641,2.594339623,0,0.473933649,0.209205021,1.672240803,1.081081081,0,1.030927835,1.089918256,1.550387597,SPU_010111,1.056004458,TRUE
1981,Scaffold1453.145440.145440,1.639344262,0.641025641,2.594339623,0,0.473933649,0.209205021,1.672240803,1.081081081,0,1.030927835,1.089918256,1.550387597,SPU_010112,1.056004458,TRUE
1982,Scaffold1453.145440.145440,1.639344262,0.641025641,2.594339623,0,0.473933649,0.209205021,1.672240803,1.081081081,0,1.030927835,1.089918256,1.550387597,SPU_005968,1.056004458,TRUE
1983,Scaffold1453.145441.145441,0,1.043478261,0.496688742,1.325757576,0.187969925,0.673400673,1.154734411,0.610997963,2.158273381,0.581395349,0.815660685,1.805054152,SPU_010112,0.744530679,FALSE
1984,Scaffold1453.145441.145441,0,1.043478261,0.496688742,1.325757576,0.187969925,0.673400673,1.154734411,0.610997963,2.158273381,0.581395349,0.815660685,1.805054152,SPU_005968,0.744530679,FALSE
1985,Scaffold1453.145441.145441,0,1.043478261,0.496688742,1.325757576,0.187969925,0.673400673,1.154734411,0.610997963,2.158273381,0.581395349,0.815660685,1.805054152,SPU_010111,0.744530679,FALSE
1986,Scaffold1453.145448.145448,2.732240437,1.070663812,2.364066194,0.220750552,1.891252955,0.838574423,0,2.989130435,0.208768267,1.546391753,0.546448087,0.775193798,SPU_010111,0.954619118,FALSE
1987,Scaffold1453.145448.145448,2.732240437,1.070663812,2.364066194,0.220750552,1.891252955,0.838574423,0,2.989130435,0.208768267,1.546391753,0.546448087,0.775193798,SPU_010112,0.954619118,FALSE
1988,Scaffold1453.145448.145448,2.732240437,1.070663812,2.364066194,0.220750552,1.891252955,0.838574423,0,2.989130435,0.208768267,1.546391753,0.546448087,0.775193798,SPU_005968,0.954619118,FALSE
1989,Scaffold1453.145449.145449,1.603206413,1.565217391,1.986754967,1.134215501,0.750469043,1.011804384,3.233256351,0,3.417266187,1.750972763,2.120717781,2.173913043,SPU_010111,1.677089588,TRUE
1990,Scaffold1453.145449.145449,1.603206413,1.565217391,1.986754967,1.134215501,0.750469043,1.011804384,3.233256351,0,3.417266187,1.750972763,2.120717781,2.173913043,SPU_010112,1.677089588,TRUE
1991,Scaffold1453.145449.145449,1.603206413,1.565217391,1.986754967,1.134215501,0.750469043,1.011804384,3.233256351,0,3.417266187,1.750972763,2.120717781,2.173913043,SPU_005968,1.677089588,TRUE
1992,Scaffold1453.145485.145485,1.603206413,1.043478261,3.311258278,1.701323251,0.750469043,1.182432432,1.385681293,0.81799591,1.081081081,1.3671875,2.936378467,2.888086643,SPU_010111,1.376434397,TRUE
1993,Scaffold1453.145485.145485,1.603206413,1.043478261,3.311258278,1.701323251,0.750469043,1.182432432,1.385681293,0.81799591,1.081081081,1.3671875,2.936378467,2.888086643,SPU_010112,1.376434397,TRUE
1994,Scaffold1453.145485.145485,1.603206413,1.043478261,3.311258278,1.701323251,0.750469043,1.182432432,1.385681293,0.81799591,1.081081081,1.3671875,2.936378467,2.888086643,SPU_005968,1.376434397,TRUE
1995,Scaffold1453.145499.145499,12.72727273,9.807355517,10.5,10.91954023,12.85444234,8.517887564,12.29314421,9.259259259,10.99099099,8.62745098,11.14754098,7.971014493,SPU_010111,10.70977011,TRUE
1996,Scaffold1453.145499.145499,12.72727273,9.807355517,10.5,10.91954023,12.85444234,8.517887564,12.29314421,9.259259259,10.99099099,8.62745098,11.14754098,7.971014493,SPU_010112,10.70977011,TRUE
1997,Scaffold1453.145499.145499,12.72727273,9.807355517,10.5,10.91954023,12.85444234,8.517887564,12.29314421,9.259259259,10.99099099,8.62745098,11.14754098,7.971014493,SPU_005968,10.70977011,TRUE
1998,Scaffold1461.121344.121344,0,0,24.24242424,0,0,0,0,0,0,0,0,0,SPU_015968,0,FALSE
1999,Scaffold1461.121349.121349,0,0,0,0,0,0,0,0,0,0,1.886792453,0,SPU_015968,0,FALSE
2000,Scaffold1461.121409.121409,2.173913043,8.333333333,4.95049505,2.586206897,1.515151515,9.467455621,5.6,1.764705882,3.982300885,6.766917293,10.42654028,8.24742268,SPU_015968,5.275247525,TRUE
2001,Scaffold1461.121410.121410,0,0,0,7.894736842,6.944444444,0,0,2.564102564,0,6.25,7.547169811,0,SPU_015968,0,FALSE
2002,Scaffold1461.121448.121448,0,0.520833333,0.495049505,0.862068966,0,2.976190476,3.25203252,4.117647059,0,0,2.380952381,2.06185567,SPU_015968,0.691451149,FALSE
2003,Scaffold1461.121473.121473,0,0.520833333,3.96039604,0,2.551020408,0.588235294,0,0.609756098,0,0.751879699,0.961538462,0,SPU_015968,0.554534314,FALSE
2004,Scaffold1461.121501.121501,9.090909091,6.382978723,4.591836735,3.125,2.06185567,4.402515723,0.819672131,7.741935484,4.411764706,3.25203252,4.901960784,4.301075269,SPU_015968,4.407140215,TRUE
2005,Scaffold1462.100486.100486,97.36842105,100,90,77.21518987,86.66666667,100,78.57142857,100,79.48717949,62.96296296,100,100,SPU_026684,93.68421053,TRUE
2006,Scaffold1462.100515.100515,100,100,100,100,97.14285714,100,96.15384615,100,75,100,98,100,SPU_026684,100,TRUE
2007,Scaffold1462.85451.85451,0,0,0,7.936507937,0,0,0,0,0,1.98019802,0,0,SPU_007565,0,FALSE
2008,Scaffold1462.85465.85465,0,0,1.25,4.761904762,0,0,7.070707071,0,0,0,0,0,SPU_007565,0,FALSE
2009,Scaffold1467.206681.206681,0,6.50887574,2.352941176,8.62745098,4.705882353,9.375,4.972375691,15.02890173,3.846153846,6.103286385,11.39240506,9.696969697,SPU_007218,6.306081062,TRUE
2010,Scaffold147.147974.147974,7.142857143,0,0,0,4.347826087,60,0,0,0,0,0,0,SPU_020860,0,FALSE
2011,Scaffold147.148004.148004,0,0,0,0,0,0,25,0,0,0,10.34482759,0,SPU_020860,0,FALSE
2012,Scaffold147.148022.148022,0,0,0,0,0,0,0,0,0,0,0,0,SPU_020860,0,FALSE
2013,Scaffold147.148051.148051,0,0,0,0,0,0,0,0,0,0,3.448275862,0,SPU_020860,0,FALSE
2014,Scaffold1472.46413.46413,3.626943005,1.086956522,0,0,1.712328767,1.731601732,0,0,0,0.930232558,0,4.411764706,SPU_009231,0.465116279,FALSE
2015,Scaffold1472.46446.46446,0,0,2.666666667,4.545454545,3.082191781,0.432900433,0,0,4.191616766,0,0,0.735294118,SPU_009231,0.216450216,FALSE
2016,Scaffold1472.46488.46488,0,0.543478261,0,0,0.687285223,0,2.732240437,4.316546763,1.204819277,0.471698113,0.280898876,1.470588235,SPU_009231,0.507588187,FALSE
2017,Scaffold1472.46497.46497,0,3.260869565,0,0,1.02739726,0,1.612903226,0,0,0.930232558,0.557103064,0,SPU_009231,0,FALSE
2018,Scaffold1472.46502.46502,3.626943005,3.260869565,2.684563758,0,3.424657534,12.22707424,1.075268817,0,2.994011976,8.878504673,2.240896359,6.617647059,SPU_009231,3.127440771,TRUE
2019,Scaffold1472.59765.59765,0,0,0,0,0,0,0,0,0,0,0,0,SPU_009232,0,FALSE
2020,Scaffold1472.59769.59769,14.81481481,0,0,0,0,0,0,0,0,0,0,0,SPU_009232,0,FALSE
2021,Scaffold1472.59788.59788,0,0,0,0,0,0,0,0,0,0,0,0,SPU_009232,0,FALSE
2022,Scaffold1472.59804.59804,0,0,0,0,0,0,0,0,0,0,0,0,SPU_009232,0,FALSE
2023,Scaffold1472.59861.59861,0,5.128205128,0,2.857142857,0,0,0,0,16.66666667,0,8.333333333,0,SPU_009232,0,FALSE
2024,Scaffold1472.59862.59862,3.703703704,38.0952381,0,0,0,39.13043478,29.54545455,0,70.58823529,19.23076923,0,37.5,SPU_009232,11.46723647,TRUE
2025,Scaffold1472.59891.59891,0,0,0,0,0,0,0,0,0,0,0,0,SPU_009232,0,FALSE
2026,Scaffold1472.59952.59952,0,0,0,0,5.555555556,0,0,0,11.11111111,3.921568627,0,0,SPU_009232,0,FALSE
2027,Scaffold1472.60089.60089,0,0,0,2.222222222,3.636363636,11.42857143,0,0,8.333333333,1.886792453,5.357142857,2.272727273,SPU_009232,2.054507338,TRUE
2028,Scaffold1473.105618.105618,53.57142857,0,9.677419355,6.25,0,11.36363636,10.71428571,17.24137931,29.41176471,11.11111111,7.317073171,23.80952381,SPU_003798,10.91269841,TRUE
2029,Scaffold1473.105624.105624,0,0,0,0,3.225806452,4.545454545,0,0,0,0,0,0,SPU_003798,0,FALSE
2030,Scaffold1473.105625.105625,0,3.448275862,0,0,0,0,0,0,0,3.571428571,0,0,SPU_003798,0,FALSE
2031,Scaffold1473.105632.105632,3.571428571,9.375,0,0,0,2.272727273,7.142857143,0,0,2.702702703,0,9.523809524,SPU_003798,1.136363636,TRUE
2032,Scaffold1473.105633.105633,0,0,0,0,0,0,0,0,0,0,0,0,SPU_003798,0,FALSE
2033,Scaffold1473.105634.105634,0,0,0,6.25,0,0,0,0,0,2.702702703,0,0,SPU_003798,0,FALSE
2034,Scaffold1473.105635.105635,0,0,0,17.24137931,0,0,0,0,0,0,4,0,SPU_003798,0,FALSE
2035,Scaffold1473.105637.105637,0,0,0,0,0,2.272727273,0,0,0,0,0,0,SPU_003798,0,FALSE
2036,Scaffold1473.105638.105638,9.090909091,0,0,3.448275862,0,0,0,0,0,0,0,0,SPU_003798,0,FALSE
2037,Scaffold1473.105665.105665,0,0,0,9.375,0,0,0,0,0,0,0,0,SPU_003798,0,FALSE
2038,Scaffold1473.105666.105666,13.04347826,0,0,0,0,2.941176471,5.882352941,11.11111111,9.090909091,0,0,0,SPU_003798,0,FALSE
2039,Scaffold1473.105699.105699,0,24.13793103,0,3.571428571,26.92307692,11.76470588,0,0,5,17.85714286,4,0,SPU_003798,3.785714286,TRUE
2040,Scaffold1473.4780.4780,2.040816327,9.090909091,12.96296296,8.620689655,0,20.83333333,0,0,0,0,0,0,SPU_001113,0,FALSE
2041,Scaffold1474.50695.50695,0,0,9.523809524,0,0,0,6.666666667,0,0,0,5,0,SPU_005204,0,FALSE
2042,Scaffold1474.50758.50758,5.555555556,0,0,6.25,3.571428571,16.66666667,6.666666667,25,0,5.263157895,0,21.05263158,SPU_005204,5.409356725,TRUE
2043,Scaffold1477.76987.76987,100,100,97.56097561,100,100,100,100,100,92.59259259,100,100,84,SPU_027255,100,TRUE
2044,Scaffold1477.77011.77011,100,100,100,94.49541284,89.79591837,100,88.46153846,100,100,88.37209302,98.50746269,84,SPU_027255,99.25373134,TRUE
2045,Scaffold1477.77015.77015,100,100,100,98.16513761,90,100,86.53846154,100,100,100,100,84,SPU_027255,100,TRUE
2046,Scaffold1477.77065.77065,100,78.26086957,100,98.16513761,100,100,100,87.17948718,92.85714286,100,91.04477612,100,SPU_027255,100,TRUE
2047,Scaffold1477.77071.77071,100,82.60869565,95.12195122,95.41284404,100,94.80519481,96.15384615,82.05128205,92.85714286,97.77777778,92.53731343,100,SPU_027255,95.26739763,TRUE
2048,Scaffold1478.255206.255206,0,0,0,1.515151515,0,0,0,0,0,0,4,0,SPU_000678,0,FALSE
2049,Scaffold1478.255223.255223,10.98901099,0,0,3.787878788,3.225806452,4.819277108,0,5.970149254,0,1.666666667,2.362204724,0,SPU_000678,2.014435696,TRUE
2050,Scaffold1478.255239.255239,12.08791209,30.76923077,15,12.12121212,7.52688172,13.41463415,17.74193548,2.985074627,0,11.66666667,3.174603175,0,SPU_000678,11.87728938,TRUE
2051,Scaffold1479.117176.117176,100,100,73.07692308,100,94.79166667,100,97.61904762,84,100,89.87341772,84.05797101,100,SPU_019890,98.80952381,TRUE
2052,Scaffold148.135539.135539,0,1.618122977,0,1.421800948,0,0.520833333,1.294498382,1.754385965,2.787456446,0,1.542416452,0,SPU_013550,0.907665858,FALSE
2053,Scaffold148.135579.135579,11.72413793,2.922077922,0,6.682577566,3.32326284,0.262467192,5.844155844,5.865102639,8.333333333,2.734375,2.337662338,6.103286385,SPU_013550,4.583709342,TRUE
2054,Scaffold1481.11081.11081,0,0,0,25,2.777777778,3.773584906,0,10,0,0,2.083333333,0,SPU_025746,0,FALSE
2055,Scaffold1482.122042.122042,12.90322581,7.692307692,0,0,0,0,0,3.03030303,0,0,0,0,SPU_009177,0,FALSE
2056,Scaffold1482.122055.122055,0,0,0,0,0,0,0,12.12121212,0,0,0,0,SPU_009177,0,FALSE
2057,Scaffold1483.11254.11254,0,0,0,0,0,0,0,4.761904762,0,4.545454545,0,0,SPU_011784,0,FALSE
2058,Scaffold1483.11255.11255,0,0,0,0,0,0,0,0,0,0,0,0,SPU_011784,0,FALSE
2059,Scaffold1483.11290.11290,0,0,0,0,2.222222222,0,0,0,0,0,0,0,SPU_011784,0,FALSE
2060,Scaffold1483.11291.11291,0,0,0,0,0,0,0,0,0,0,0,0,SPU_011784,0,FALSE
2061,Scaffold1483.11329.11329,11.11111111,0,15.625,17.5,0,8.823529412,10,0,0,21.875,0,36.36363636,SPU_011784,9.411764706,TRUE
2062,Scaffold1483.12104.12104,0,14,0,17.0212766,18.60465116,14.63414634,11.42857143,0,14.28571429,32,19.04761905,13.04347826,SPU_011784,14.14285714,TRUE
2063,Scaffold1483.12126.12126,0,0,0,0,0,0,0,0,0,0,0,0,SPU_011784,0,FALSE
2064,Scaffold1487.85237.85237,0,0,0,0,0,0,0,0,0,0,4.761904762,0,SPU_028650,0,FALSE
2065,Scaffold1487.85246.85246,0,0,0,0,0,0,5.555555556,0,15.38461538,0,0,0,SPU_028650,0,FALSE
2066,Scaffold1487.85280.85280,0,0,0,0,0,0,0,0,0,0,0,0,SPU_028650,0,FALSE
2067,Scaffold1487.85285.85285,6.060606061,0,5.555555556,15.78947368,7.894736842,11.5942029,2.040816327,2,0,17.30769231,14,6.896551724,SPU_028650,6.478578892,TRUE
2068,Scaffold1487.85286.85286,0,0,35,3.846153846,10,0,16.66666667,2.325581395,29.41176471,23.52941176,0,0,SPU_028650,3.085867621,TRUE
2069,Scaffold1487.85288.85288,0,4,8.333333333,7.01754386,1.315789474,0,0,0,2.702702703,0,0,0,SPU_028650,0,FALSE
2070,Scaffold1487.85293.85293,0,0,0,0,0,0,0,0,0,0,6,0,SPU_028650,0,FALSE
2071,Scaffold1487.85297.85297,0,0,0,0,2.631578947,0,0,0,0,1.923076923,0,0,SPU_028650,0,FALSE
2072,Scaffold1487.85312.85312,0,1.333333333,0,5.263157895,1.315789474,4.347826087,4.081632653,0,8.108108108,0,0,3.448275862,SPU_028650,1.324561404,TRUE
2073,Scaffold1487.85360.85360,0,0,2.777777778,0,0,2.857142857,8.163265306,0,0,0,0,0,SPU_028650,0,FALSE
2074,Scaffold1487.85361.85361,0,0,0,0,0,0,0,0,0,0,0,0,SPU_028650,0,FALSE
2075,Scaffold1487.85414.85414,0,0,1.923076923,13.79310345,0,0,5.555555556,0,0,0,1.886792453,0,SPU_028650,0,FALSE
2076,Scaffold1487.85425.85425,0,5.555555556,13.46153846,14.03508772,11.66666667,5.128205128,0,0,10.63829787,18.60465116,3.773584906,23.07692308,SPU_028650,8.096926714,TRUE
2077,Scaffold1488.113785.113785,0,0,0,0,0,59.45945946,0,0,0,3.921568627,0,0,SPU_006120,0,FALSE
2078,Scaffold1488.113817.113817,0,0,0,0,0,0,0,0,0,9.803921569,0,0,SPU_006120,0,FALSE
2079,Scaffold1488.113824.113824,0,0,0,0,0,0,0,0,0,0,0,0,SPU_006120,0,FALSE
